Interpolation Weights at RHO-contact points:  donor = 01, receiver = 02 

   n     Hweight(1)   Hweight(2)   Hweight(3)   Hweight(4)       SUM       Idg   indx5   indx6    XIdgO       XIrg      XIdgR     Jdg   indx8    ETAdgO     ETArg      ETAdgT 
0000670  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    2980    2981   21.50000   21.83333   22.50000    35    3067   34.50000   34.83333   35.50000
0000671  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    60    3018    3019   59.50000   60.16667   60.50000    35    3105   34.50000   34.83333   35.50000
0000672  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    61    3019    3020   60.50000   60.50000   61.50000    35    3106   34.50000   34.83333   35.50000
0000673  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    61    3019    3020   60.50000   60.83333   61.50000    35    3106   34.50000   34.83333   35.50000
0000674  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    21    2979    2980   20.50000   20.83333   21.50000    35    3066   34.50000   35.16667   35.50000
0000675  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    21    2979    2980   20.50000   21.16667   21.50000    35    3066   34.50000   35.16667   35.50000
0000676  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    2980    2981   21.50000   21.50000   22.50000    35    3067   34.50000   35.16667   35.50000
0000677  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    2980    2981   21.50000   21.83333   22.50000    35    3067   34.50000   35.16667   35.50000
0000678  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    60    3018    3019   59.50000   60.16667   60.50000    35    3105   34.50000   35.16667   35.50000
0000679  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    61    3019    3020   60.50000   60.50000   61.50000    35    3106   34.50000   35.16667   35.50000
0000680  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    61    3019    3020   60.50000   60.83333   61.50000    35    3106   34.50000   35.16667   35.50000
0000681  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    21    3066    3067   20.50000   20.83333   21.50000    36    3153   35.50000   35.50000   36.50000
0000682  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    21    3066    3067   20.50000   21.16667   21.50000    36    3153   35.50000   35.50000   36.50000
0000683  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3067    3068   21.50000   21.50000   22.50000    36    3154   35.50000   35.50000   36.50000
0000684  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3067    3068   21.50000   21.83333   22.50000    36    3154   35.50000   35.50000   36.50000
0000685  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    60    3105    3106   59.50000   60.16667   60.50000    36    3192   35.50000   35.50000   36.50000
0000686  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    61    3106    3107   60.50000   60.50000   61.50000    36    3193   35.50000   35.50000   36.50000
0000687  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    61    3106    3107   60.50000   60.83333   61.50000    36    3193   35.50000   35.50000   36.50000
0000688  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    21    3066    3067   20.50000   20.83333   21.50000    36    3153   35.50000   35.83333   36.50000
0000689  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    21    3066    3067   20.50000   21.16667   21.50000    36    3153   35.50000   35.83333   36.50000
0000690  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3067    3068   21.50000   21.50000   22.50000    36    3154   35.50000   35.83333   36.50000
0000691  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3067    3068   21.50000   21.83333   22.50000    36    3154   35.50000   35.83333   36.50000
0000692  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    60    3105    3106   59.50000   60.16667   60.50000    36    3192   35.50000   35.83333   36.50000
0000693  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    61    3106    3107   60.50000   60.50000   61.50000    36    3193   35.50000   35.83333   36.50000
0000694  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    61    3106    3107   60.50000   60.83333   61.50000    36    3193   35.50000   35.83333   36.50000
0000695  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    21    3066    3067   20.50000   20.83333   21.50000    36    3153   35.50000   36.16667   36.50000
0000696  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    21    3066    3067   20.50000   21.16667   21.50000    36    3153   35.50000   36.16667   36.50000
0000697  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3067    3068   21.50000   21.50000   22.50000    36    3154   35.50000   36.16667   36.50000
0000698  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3067    3068   21.50000   21.83333   22.50000    36    3154   35.50000   36.16667   36.50000
0000699  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    60    3105    3106   59.50000   60.16667   60.50000    36    3192   35.50000   36.16667   36.50000
0000700  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    61    3106    3107   60.50000   60.50000   61.50000    36    3193   35.50000   36.16667   36.50000
0000701  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    61    3106    3107   60.50000   60.83333   61.50000    36    3193   35.50000   36.16667   36.50000
0000702  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    21    3153    3154   20.50000   20.83333   21.50000    37    3240   36.50000   36.50000   37.50000
0000703  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    21    3153    3154   20.50000   21.16667   21.50000    37    3240   36.50000   36.50000   37.50000
0000704  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3154    3155   21.50000   21.50000   22.50000    37    3241   36.50000   36.50000   37.50000
0000705  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3154    3155   21.50000   21.83333   22.50000    37    3241   36.50000   36.50000   37.50000
0000706  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    60    3192    3193   59.50000   60.16667   60.50000    37    3279   36.50000   36.50000   37.50000
0000707  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    61    3193    3194   60.50000   60.50000   61.50000    37    3280   36.50000   36.50000   37.50000
0000708  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    61    3193    3194   60.50000   60.83333   61.50000    37    3280   36.50000   36.50000   37.50000
0000709  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    21    3153    3154   20.50000   20.83333   21.50000    37    3240   36.50000   36.83333   37.50000
0000710  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    21    3153    3154   20.50000   21.16667   21.50000    37    3240   36.50000   36.83333   37.50000
0000711  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3154    3155   21.50000   21.50000   22.50000    37    3241   36.50000   36.83333   37.50000
0000712  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3154    3155   21.50000   21.83333   22.50000    37    3241   36.50000   36.83333   37.50000
0000713  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    60    3192    3193   59.50000   60.16667   60.50000    37    3279   36.50000   36.83333   37.50000
0000714  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    61    3193    3194   60.50000   60.50000   61.50000    37    3280   36.50000   36.83333   37.50000
0000715  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    61    3193    3194   60.50000   60.83333   61.50000    37    3280   36.50000   36.83333   37.50000
0000716  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    21    3153    3154   20.50000   20.83333   21.50000    37    3240   36.50000   37.16667   37.50000
0000717  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    21    3153    3154   20.50000   21.16667   21.50000    37    3240   36.50000   37.16667   37.50000
0000718  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3154    3155   21.50000   21.50000   22.50000    37    3241   36.50000   37.16667   37.50000
0000719  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3154    3155   21.50000   21.83333   22.50000    37    3241   36.50000   37.16667   37.50000
0000720  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    60    3192    3193   59.50000   60.16667   60.50000    37    3279   36.50000   37.16667   37.50000
0000721  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    61    3193    3194   60.50000   60.50000   61.50000    37    3280   36.50000   37.16667   37.50000
0000722  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    61    3193    3194   60.50000   60.83333   61.50000    37    3280   36.50000   37.16667   37.50000
0000723  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    21    3240    3241   20.50000   20.83333   21.50000    38    3327   37.50000   37.50000   38.50000
0000724  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    21    3240    3241   20.50000   21.16667   21.50000    38    3327   37.50000   37.50000   38.50000
0000725  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3241    3242   21.50000   21.50000   22.50000    38    3328   37.50000   37.50000   38.50000
0000726  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3241    3242   21.50000   21.83333   22.50000    38    3328   37.50000   37.50000   38.50000
0000727  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    60    3279    3280   59.50000   60.16667   60.50000    38    3366   37.50000   37.50000   38.50000
0000728  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    61    3280    3281   60.50000   60.50000   61.50000    38    3367   37.50000   37.50000   38.50000
0000729  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    61    3280    3281   60.50000   60.83333   61.50000    38    3367   37.50000   37.50000   38.50000
0000730  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    21    3240    3241   20.50000   20.83333   21.50000    38    3327   37.50000   37.83333   38.50000
0000731  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    21    3240    3241   20.50000   21.16667   21.50000    38    3327   37.50000   37.83333   38.50000
0000732  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3241    3242   21.50000   21.50000   22.50000    38    3328   37.50000   37.83333   38.50000
0000733  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3241    3242   21.50000   21.83333   22.50000    38    3328   37.50000   37.83333   38.50000
0000734  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    60    3279    3280   59.50000   60.16667   60.50000    38    3366   37.50000   37.83333   38.50000
0000735  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    61    3280    3281   60.50000   60.50000   61.50000    38    3367   37.50000   37.83333   38.50000
0000736  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    61    3280    3281   60.50000   60.83333   61.50000    38    3367   37.50000   37.83333   38.50000
0000737  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    21    3240    3241   20.50000   20.83333   21.50000    38    3327   37.50000   38.16667   38.50000
0000738  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    21    3240    3241   20.50000   21.16667   21.50000    38    3327   37.50000   38.16667   38.50000
0000739  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3241    3242   21.50000   21.50000   22.50000    38    3328   37.50000   38.16667   38.50000
0000740  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3241    3242   21.50000   21.83333   22.50000    38    3328   37.50000   38.16667   38.50000
0000741  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    60    3279    3280   59.50000   60.16667   60.50000    38    3366   37.50000   38.16667   38.50000
0000742  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    61    3280    3281   60.50000   60.50000   61.50000    38    3367   37.50000   38.16667   38.50000
0000743  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    61    3280    3281   60.50000   60.83333   61.50000    38    3367   37.50000   38.16667   38.50000
0000744  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    21    3327    3328   20.50000   20.83333   21.50000    39    3414   38.50000   38.50000   39.50000
0000745  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    21    3327    3328   20.50000   21.16667   21.50000    39    3414   38.50000   38.50000   39.50000
0000746  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3328    3329   21.50000   21.50000   22.50000    39    3415   38.50000   38.50000   39.50000
0000747  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3328    3329   21.50000   21.83333   22.50000    39    3415   38.50000   38.50000   39.50000
0000748  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    60    3366    3367   59.50000   60.16667   60.50000    39    3453   38.50000   38.50000   39.50000
0000749  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    61    3367    3368   60.50000   60.50000   61.50000    39    3454   38.50000   38.50000   39.50000
0000750  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    61    3367    3368   60.50000   60.83333   61.50000    39    3454   38.50000   38.50000   39.50000
0000751  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    21    3327    3328   20.50000   20.83333   21.50000    39    3414   38.50000   38.83333   39.50000
0000752  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    21    3327    3328   20.50000   21.16667   21.50000    39    3414   38.50000   38.83333   39.50000
0000753  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3328    3329   21.50000   21.50000   22.50000    39    3415   38.50000   38.83333   39.50000
0000754  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3328    3329   21.50000   21.83333   22.50000    39    3415   38.50000   38.83333   39.50000
0000755  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    60    3366    3367   59.50000   60.16667   60.50000    39    3453   38.50000   38.83333   39.50000
0000756  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    61    3367    3368   60.50000   60.50000   61.50000    39    3454   38.50000   38.83333   39.50000
0000757  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    61    3367    3368   60.50000   60.83333   61.50000    39    3454   38.50000   38.83333   39.50000
0000758  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    21    3327    3328   20.50000   20.83333   21.50000    39    3414   38.50000   39.16667   39.50000
0000759  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    21    3327    3328   20.50000   21.16667   21.50000    39    3414   38.50000   39.16667   39.50000
0000760  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3328    3329   21.50000   21.50000   22.50000    39    3415   38.50000   39.16667   39.50000
0000761  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3328    3329   21.50000   21.83333   22.50000    39    3415   38.50000   39.16667   39.50000
0000762  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    60    3366    3367   59.50000   60.16667   60.50000    39    3453   38.50000   39.16667   39.50000
0000763  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    61    3367    3368   60.50000   60.50000   61.50000    39    3454   38.50000   39.16667   39.50000
0000764  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    61    3367    3368   60.50000   60.83333   61.50000    39    3454   38.50000   39.16667   39.50000
0000765  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    21    3414    3415   20.50000   20.83333   21.50000    40    3501   39.50000   39.50000   40.50000
0000766  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    21    3414    3415   20.50000   21.16667   21.50000    40    3501   39.50000   39.50000   40.50000
0000767  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3415    3416   21.50000   21.50000   22.50000    40    3502   39.50000   39.50000   40.50000
0000768  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3415    3416   21.50000   21.83333   22.50000    40    3502   39.50000   39.50000   40.50000
0000769  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    60    3453    3454   59.50000   60.16667   60.50000    40    3540   39.50000   39.50000   40.50000
0000770  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    61    3454    3455   60.50000   60.50000   61.50000    40    3541   39.50000   39.50000   40.50000
0000771  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    61    3454    3455   60.50000   60.83333   61.50000    40    3541   39.50000   39.50000   40.50000
0000772  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    21    3414    3415   20.50000   20.83333   21.50000    40    3501   39.50000   39.83333   40.50000
0000773  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    21    3414    3415   20.50000   21.16667   21.50000    40    3501   39.50000   39.83333   40.50000
0000774  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3415    3416   21.50000   21.50000   22.50000    40    3502   39.50000   39.83333   40.50000
0000775  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3415    3416   21.50000   21.83333   22.50000    40    3502   39.50000   39.83333   40.50000
0000776  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    60    3453    3454   59.50000   60.16667   60.50000    40    3540   39.50000   39.83333   40.50000
0000777  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    61    3454    3455   60.50000   60.50000   61.50000    40    3541   39.50000   39.83333   40.50000
0000778  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    61    3454    3455   60.50000   60.83333   61.50000    40    3541   39.50000   39.83333   40.50000
0000779  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    21    3414    3415   20.50000   20.83333   21.50000    40    3501   39.50000   40.16667   40.50000
0000780  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    21    3414    3415   20.50000   21.16667   21.50000    40    3501   39.50000   40.16667   40.50000
0000781  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3415    3416   21.50000   21.50000   22.50000    40    3502   39.50000   40.16667   40.50000
0000782  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3415    3416   21.50000   21.83333   22.50000    40    3502   39.50000   40.16667   40.50000
0000783  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    60    3453    3454   59.50000   60.16667   60.50000    40    3540   39.50000   40.16667   40.50000
0000784  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    61    3454    3455   60.50000   60.50000   61.50000    40    3541   39.50000   40.16667   40.50000
0000785  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    61    3454    3455   60.50000   60.83333   61.50000    40    3541   39.50000   40.16667   40.50000
0000786  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    21    3501    3502   20.50000   20.83333   21.50000    41    3588   40.50000   40.50000   41.50000
0000787  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    21    3501    3502   20.50000   21.16667   21.50000    41    3588   40.50000   40.50000   41.50000
0000788  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3502    3503   21.50000   21.50000   22.50000    41    3589   40.50000   40.50000   41.50000
0000789  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3502    3503   21.50000   21.83333   22.50000    41    3589   40.50000   40.50000   41.50000
0000790  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    60    3540    3541   59.50000   60.16667   60.50000    41    3627   40.50000   40.50000   41.50000
0000791  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    61    3541    3542   60.50000   60.50000   61.50000    41    3628   40.50000   40.50000   41.50000
0000792  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    61    3541    3542   60.50000   60.83333   61.50000    41    3628   40.50000   40.50000   41.50000
0000793  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    21    3501    3502   20.50000   20.83333   21.50000    41    3588   40.50000   40.83333   41.50000
0000794  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    21    3501    3502   20.50000   21.16667   21.50000    41    3588   40.50000   40.83333   41.50000
0000795  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3502    3503   21.50000   21.50000   22.50000    41    3589   40.50000   40.83333   41.50000
0000796  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3502    3503   21.50000   21.83333   22.50000    41    3589   40.50000   40.83333   41.50000
0000797  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    60    3540    3541   59.50000   60.16667   60.50000    41    3627   40.50000   40.83333   41.50000
0000798  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    61    3541    3542   60.50000   60.50000   61.50000    41    3628   40.50000   40.83333   41.50000
0000799  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    61    3541    3542   60.50000   60.83333   61.50000    41    3628   40.50000   40.83333   41.50000
0000800  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    21    3501    3502   20.50000   20.83333   21.50000    41    3588   40.50000   41.16667   41.50000
0000801  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    21    3501    3502   20.50000   21.16667   21.50000    41    3588   40.50000   41.16667   41.50000
0000802  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3502    3503   21.50000   21.50000   22.50000    41    3589   40.50000   41.16667   41.50000
0000803  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3502    3503   21.50000   21.83333   22.50000    41    3589   40.50000   41.16667   41.50000
0000804  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    60    3540    3541   59.50000   60.16667   60.50000    41    3627   40.50000   41.16667   41.50000
0000805  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    61    3541    3542   60.50000   60.50000   61.50000    41    3628   40.50000   41.16667   41.50000
0000806  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    61    3541    3542   60.50000   60.83333   61.50000    41    3628   40.50000   41.16667   41.50000
0000807  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    21    3588    3589   20.50000   20.83333   21.50000    42    3675   41.50000   41.50000   42.50000
0000808  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    21    3588    3589   20.50000   21.16667   21.50000    42    3675   41.50000   41.50000   42.50000
0000809  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3589    3590   21.50000   21.50000   22.50000    42    3676   41.50000   41.50000   42.50000
0000810  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3589    3590   21.50000   21.83333   22.50000    42    3676   41.50000   41.50000   42.50000
0000811  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    60    3627    3628   59.50000   60.16667   60.50000    42    3714   41.50000   41.50000   42.50000
0000812  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    61    3628    3629   60.50000   60.50000   61.50000    42    3715   41.50000   41.50000   42.50000
0000813  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    61    3628    3629   60.50000   60.83333   61.50000    42    3715   41.50000   41.50000   42.50000
0000814  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    21    3588    3589   20.50000   20.83333   21.50000    42    3675   41.50000   41.83333   42.50000
0000815  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    21    3588    3589   20.50000   21.16667   21.50000    42    3675   41.50000   41.83333   42.50000
0000816  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3589    3590   21.50000   21.50000   22.50000    42    3676   41.50000   41.83333   42.50000
0000817  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3589    3590   21.50000   21.83333   22.50000    42    3676   41.50000   41.83333   42.50000
0000818  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    60    3627    3628   59.50000   60.16667   60.50000    42    3714   41.50000   41.83333   42.50000
0000819  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    61    3628    3629   60.50000   60.50000   61.50000    42    3715   41.50000   41.83333   42.50000
0000820  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    61    3628    3629   60.50000   60.83333   61.50000    42    3715   41.50000   41.83333   42.50000
0000821  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    21    3588    3589   20.50000   20.83333   21.50000    42    3675   41.50000   42.16667   42.50000
0000822  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    21    3588    3589   20.50000   21.16667   21.50000    42    3675   41.50000   42.16667   42.50000
0000823  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3589    3590   21.50000   21.50000   22.50000    42    3676   41.50000   42.16667   42.50000
0000824  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3589    3590   21.50000   21.83333   22.50000    42    3676   41.50000   42.16667   42.50000
0000825  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    60    3627    3628   59.50000   60.16667   60.50000    42    3714   41.50000   42.16667   42.50000
0000826  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    61    3628    3629   60.50000   60.50000   61.50000    42    3715   41.50000   42.16667   42.50000
0000827  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    61    3628    3629   60.50000   60.83333   61.50000    42    3715   41.50000   42.16667   42.50000
0000828  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    21    3675    3676   20.50000   20.83333   21.50000    43    3762   42.50000   42.50000   43.50000
