Interpolation Weights at U-contact points:  donor = 01, receiver = 02 

   n     Hweight(1)   Hweight(2)   Hweight(3)   Hweight(4)       SUM       Idg   indx5   indx6    XIdgO       XIrg      XIdgR     Jdg   indx8    ETAdgO     ETArg      ETAdgT 
0000743  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    23    3290    3291   22.00000   22.00000   23.00000    39    3376   38.50000   38.50000   39.50000
0000744  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    61    3328    3329   60.00000   60.00000   61.00000    39    3414   38.50000   38.50000   39.50000
0000745  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    61    3328    3329   60.00000   60.33333   61.00000    39    3414   38.50000   38.50000   39.50000
0000746  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    61    3328    3329   60.00000   60.66667   61.00000    39    3414   38.50000   38.50000   39.50000
0000747  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3289    3290   21.00000   21.00000   22.00000    39    3375   38.50000   38.83333   39.50000
0000748  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3289    3290   21.00000   21.33333   22.00000    39    3375   38.50000   38.83333   39.50000
0000749  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3289    3290   21.00000   21.66667   22.00000    39    3375   38.50000   38.83333   39.50000
0000750  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    23    3290    3291   22.00000   22.00000   23.00000    39    3376   38.50000   38.83333   39.50000
0000751  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    61    3328    3329   60.00000   60.00000   61.00000    39    3414   38.50000   38.83333   39.50000
0000752  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    61    3328    3329   60.00000   60.33333   61.00000    39    3414   38.50000   38.83333   39.50000
0000753  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    61    3328    3329   60.00000   60.66667   61.00000    39    3414   38.50000   38.83333   39.50000
0000754  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3289    3290   21.00000   21.00000   22.00000    39    3375   38.50000   39.16667   39.50000
0000755  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3289    3290   21.00000   21.33333   22.00000    39    3375   38.50000   39.16667   39.50000
0000756  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3289    3290   21.00000   21.66667   22.00000    39    3375   38.50000   39.16667   39.50000
0000757  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    23    3290    3291   22.00000   22.00000   23.00000    39    3376   38.50000   39.16667   39.50000
0000758  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    61    3328    3329   60.00000   60.00000   61.00000    39    3414   38.50000   39.16667   39.50000
0000759  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    61    3328    3329   60.00000   60.33333   61.00000    39    3414   38.50000   39.16667   39.50000
0000760  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    61    3328    3329   60.00000   60.66667   61.00000    39    3414   38.50000   39.16667   39.50000
0000761  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3375    3376   21.00000   21.00000   22.00000    40    3461   39.50000   39.50000   40.50000
0000762  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3375    3376   21.00000   21.33333   22.00000    40    3461   39.50000   39.50000   40.50000
0000763  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3375    3376   21.00000   21.66667   22.00000    40    3461   39.50000   39.50000   40.50000
0000764  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    23    3376    3377   22.00000   22.00000   23.00000    40    3462   39.50000   39.50000   40.50000
0000765  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    61    3414    3415   60.00000   60.00000   61.00000    40    3500   39.50000   39.50000   40.50000
0000766  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    61    3414    3415   60.00000   60.33333   61.00000    40    3500   39.50000   39.50000   40.50000
0000767  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    61    3414    3415   60.00000   60.66667   61.00000    40    3500   39.50000   39.50000   40.50000
0000768  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3375    3376   21.00000   21.00000   22.00000    40    3461   39.50000   39.83333   40.50000
0000769  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3375    3376   21.00000   21.33333   22.00000    40    3461   39.50000   39.83333   40.50000
0000770  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3375    3376   21.00000   21.66667   22.00000    40    3461   39.50000   39.83333   40.50000
0000771  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    23    3376    3377   22.00000   22.00000   23.00000    40    3462   39.50000   39.83333   40.50000
0000772  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    61    3414    3415   60.00000   60.00000   61.00000    40    3500   39.50000   39.83333   40.50000
0000773  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    61    3414    3415   60.00000   60.33333   61.00000    40    3500   39.50000   39.83333   40.50000
0000774  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    61    3414    3415   60.00000   60.66667   61.00000    40    3500   39.50000   39.83333   40.50000
0000775  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3375    3376   21.00000   21.00000   22.00000    40    3461   39.50000   40.16667   40.50000
0000776  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3375    3376   21.00000   21.33333   22.00000    40    3461   39.50000   40.16667   40.50000
0000777  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3375    3376   21.00000   21.66667   22.00000    40    3461   39.50000   40.16667   40.50000
0000778  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    23    3376    3377   22.00000   22.00000   23.00000    40    3462   39.50000   40.16667   40.50000
0000779  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    61    3414    3415   60.00000   60.00000   61.00000    40    3500   39.50000   40.16667   40.50000
0000780  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    61    3414    3415   60.00000   60.33333   61.00000    40    3500   39.50000   40.16667   40.50000
0000781  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    61    3414    3415   60.00000   60.66667   61.00000    40    3500   39.50000   40.16667   40.50000
0000782  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3461    3462   21.00000   21.00000   22.00000    41    3547   40.50000   40.50000   41.50000
0000783  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3461    3462   21.00000   21.33333   22.00000    41    3547   40.50000   40.50000   41.50000
0000784  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3461    3462   21.00000   21.66667   22.00000    41    3547   40.50000   40.50000   41.50000
0000785  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    23    3462    3463   22.00000   22.00000   23.00000    41    3548   40.50000   40.50000   41.50000
0000786  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    61    3500    3501   60.00000   60.00000   61.00000    41    3586   40.50000   40.50000   41.50000
0000787  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    61    3500    3501   60.00000   60.33333   61.00000    41    3586   40.50000   40.50000   41.50000
0000788  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    61    3500    3501   60.00000   60.66667   61.00000    41    3586   40.50000   40.50000   41.50000
0000789  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3461    3462   21.00000   21.00000   22.00000    41    3547   40.50000   40.83333   41.50000
0000790  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3461    3462   21.00000   21.33333   22.00000    41    3547   40.50000   40.83333   41.50000
0000791  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3461    3462   21.00000   21.66667   22.00000    41    3547   40.50000   40.83333   41.50000
0000792  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    23    3462    3463   22.00000   22.00000   23.00000    41    3548   40.50000   40.83333   41.50000
0000793  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    61    3500    3501   60.00000   60.00000   61.00000    41    3586   40.50000   40.83333   41.50000
0000794  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    61    3500    3501   60.00000   60.33333   61.00000    41    3586   40.50000   40.83333   41.50000
0000795  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    61    3500    3501   60.00000   60.66667   61.00000    41    3586   40.50000   40.83333   41.50000
0000796  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3461    3462   21.00000   21.00000   22.00000    41    3547   40.50000   41.16667   41.50000
0000797  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3461    3462   21.00000   21.33333   22.00000    41    3547   40.50000   41.16667   41.50000
0000798  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3461    3462   21.00000   21.66667   22.00000    41    3547   40.50000   41.16667   41.50000
0000799  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    23    3462    3463   22.00000   22.00000   23.00000    41    3548   40.50000   41.16667   41.50000
0000800  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    61    3500    3501   60.00000   60.00000   61.00000    41    3586   40.50000   41.16667   41.50000
0000801  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    61    3500    3501   60.00000   60.33333   61.00000    41    3586   40.50000   41.16667   41.50000
0000802  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    61    3500    3501   60.00000   60.66667   61.00000    41    3586   40.50000   41.16667   41.50000
0000803  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3547    3548   21.00000   21.00000   22.00000    42    3633   41.50000   41.50000   42.50000
0000804  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3547    3548   21.00000   21.33333   22.00000    42    3633   41.50000   41.50000   42.50000
0000805  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3547    3548   21.00000   21.66667   22.00000    42    3633   41.50000   41.50000   42.50000
0000806  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    23    3548    3549   22.00000   22.00000   23.00000    42    3634   41.50000   41.50000   42.50000
0000807  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    61    3586    3587   60.00000   60.00000   61.00000    42    3672   41.50000   41.50000   42.50000
0000808  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    61    3586    3587   60.00000   60.33333   61.00000    42    3672   41.50000   41.50000   42.50000
0000809  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    61    3586    3587   60.00000   60.66667   61.00000    42    3672   41.50000   41.50000   42.50000
0000810  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3547    3548   21.00000   21.00000   22.00000    42    3633   41.50000   41.83333   42.50000
0000811  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3547    3548   21.00000   21.33333   22.00000    42    3633   41.50000   41.83333   42.50000
0000812  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3547    3548   21.00000   21.66667   22.00000    42    3633   41.50000   41.83333   42.50000
0000813  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    23    3548    3549   22.00000   22.00000   23.00000    42    3634   41.50000   41.83333   42.50000
0000814  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    61    3586    3587   60.00000   60.00000   61.00000    42    3672   41.50000   41.83333   42.50000
0000815  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    61    3586    3587   60.00000   60.33333   61.00000    42    3672   41.50000   41.83333   42.50000
0000816  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    61    3586    3587   60.00000   60.66667   61.00000    42    3672   41.50000   41.83333   42.50000
0000817  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3547    3548   21.00000   21.00000   22.00000    42    3633   41.50000   42.16667   42.50000
0000818  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3547    3548   21.00000   21.33333   22.00000    42    3633   41.50000   42.16667   42.50000
0000819  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3547    3548   21.00000   21.66667   22.00000    42    3633   41.50000   42.16667   42.50000
0000820  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    23    3548    3549   22.00000   22.00000   23.00000    42    3634   41.50000   42.16667   42.50000
0000821  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    61    3586    3587   60.00000   60.00000   61.00000    42    3672   41.50000   42.16667   42.50000
0000822  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    61    3586    3587   60.00000   60.33333   61.00000    42    3672   41.50000   42.16667   42.50000
0000823  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    61    3586    3587   60.00000   60.66667   61.00000    42    3672   41.50000   42.16667   42.50000
0000824  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3633    3634   21.00000   21.00000   22.00000    43    3719   42.50000   42.50000   43.50000
0000825  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3633    3634   21.00000   21.33333   22.00000    43    3719   42.50000   42.50000   43.50000
0000826  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3633    3634   21.00000   21.66667   22.00000    43    3719   42.50000   42.50000   43.50000
0000827  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    23    3634    3635   22.00000   22.00000   23.00000    43    3720   42.50000   42.50000   43.50000
0000828  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    61    3672    3673   60.00000   60.00000   61.00000    43    3758   42.50000   42.50000   43.50000
0000829  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    61    3672    3673   60.00000   60.33333   61.00000    43    3758   42.50000   42.50000   43.50000
0000830  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    61    3672    3673   60.00000   60.66667   61.00000    43    3758   42.50000   42.50000   43.50000
0000831  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3633    3634   21.00000   21.00000   22.00000    43    3719   42.50000   42.83333   43.50000
0000832  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3633    3634   21.00000   21.33333   22.00000    43    3719   42.50000   42.83333   43.50000
0000833  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3633    3634   21.00000   21.66667   22.00000    43    3719   42.50000   42.83333   43.50000
0000834  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    23    3634    3635   22.00000   22.00000   23.00000    43    3720   42.50000   42.83333   43.50000
0000835  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    61    3672    3673   60.00000   60.00000   61.00000    43    3758   42.50000   42.83333   43.50000
0000836  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    61    3672    3673   60.00000   60.33333   61.00000    43    3758   42.50000   42.83333   43.50000
0000837  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    61    3672    3673   60.00000   60.66667   61.00000    43    3758   42.50000   42.83333   43.50000
0000838  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3633    3634   21.00000   21.00000   22.00000    43    3719   42.50000   43.16667   43.50000
0000839  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3633    3634   21.00000   21.33333   22.00000    43    3719   42.50000   43.16667   43.50000
0000840  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3633    3634   21.00000   21.66667   22.00000    43    3719   42.50000   43.16667   43.50000
0000841  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    23    3634    3635   22.00000   22.00000   23.00000    43    3720   42.50000   43.16667   43.50000
0000842  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    61    3672    3673   60.00000   60.00000   61.00000    43    3758   42.50000   43.16667   43.50000
0000843  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    61    3672    3673   60.00000   60.33333   61.00000    43    3758   42.50000   43.16667   43.50000
0000844  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    61    3672    3673   60.00000   60.66667   61.00000    43    3758   42.50000   43.16667   43.50000
0000845  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3719    3720   21.00000   21.00000   22.00000    44    3805   43.50000   43.50000   44.50000
0000846  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3719    3720   21.00000   21.33333   22.00000    44    3805   43.50000   43.50000   44.50000
0000847  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3719    3720   21.00000   21.66667   22.00000    44    3805   43.50000   43.50000   44.50000
0000848  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    23    3720    3721   22.00000   22.00000   23.00000    44    3806   43.50000   43.50000   44.50000
0000849  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    61    3758    3759   60.00000   60.00000   61.00000    44    3844   43.50000   43.50000   44.50000
0000850  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    61    3758    3759   60.00000   60.33333   61.00000    44    3844   43.50000   43.50000   44.50000
0000851  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    61    3758    3759   60.00000   60.66667   61.00000    44    3844   43.50000   43.50000   44.50000
0000852  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3719    3720   21.00000   21.00000   22.00000    44    3805   43.50000   43.83333   44.50000
0000853  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3719    3720   21.00000   21.33333   22.00000    44    3805   43.50000   43.83333   44.50000
0000854  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3719    3720   21.00000   21.66667   22.00000    44    3805   43.50000   43.83333   44.50000
0000855  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    23    3720    3721   22.00000   22.00000   23.00000    44    3806   43.50000   43.83333   44.50000
0000856  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    61    3758    3759   60.00000   60.00000   61.00000    44    3844   43.50000   43.83333   44.50000
0000857  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    61    3758    3759   60.00000   60.33333   61.00000    44    3844   43.50000   43.83333   44.50000
0000858  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    61    3758    3759   60.00000   60.66667   61.00000    44    3844   43.50000   43.83333   44.50000
0000859  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3719    3720   21.00000   21.00000   22.00000    44    3805   43.50000   44.16667   44.50000
0000860  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3719    3720   21.00000   21.33333   22.00000    44    3805   43.50000   44.16667   44.50000
0000861  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3719    3720   21.00000   21.66667   22.00000    44    3805   43.50000   44.16667   44.50000
0000862  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    23    3720    3721   22.00000   22.00000   23.00000    44    3806   43.50000   44.16667   44.50000
0000863  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    61    3758    3759   60.00000   60.00000   61.00000    44    3844   43.50000   44.16667   44.50000
0000864  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    61    3758    3759   60.00000   60.33333   61.00000    44    3844   43.50000   44.16667   44.50000
0000865  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    61    3758    3759   60.00000   60.66667   61.00000    44    3844   43.50000   44.16667   44.50000
0000866  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3805    3806   21.00000   21.00000   22.00000    45    3891   44.50000   44.50000   45.50000
0000867  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3805    3806   21.00000   21.33333   22.00000    45    3891   44.50000   44.50000   45.50000
0000868  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3805    3806   21.00000   21.66667   22.00000    45    3891   44.50000   44.50000   45.50000
0000869  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    23    3806    3807   22.00000   22.00000   23.00000    45    3892   44.50000   44.50000   45.50000
0000870  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    61    3844    3845   60.00000   60.00000   61.00000    45    3930   44.50000   44.50000   45.50000
0000871  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    61    3844    3845   60.00000   60.33333   61.00000    45    3930   44.50000   44.50000   45.50000
0000872  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    61    3844    3845   60.00000   60.66667   61.00000    45    3930   44.50000   44.50000   45.50000
0000873  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3805    3806   21.00000   21.00000   22.00000    45    3891   44.50000   44.83333   45.50000
0000874  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3805    3806   21.00000   21.33333   22.00000    45    3891   44.50000   44.83333   45.50000
0000875  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3805    3806   21.00000   21.66667   22.00000    45    3891   44.50000   44.83333   45.50000
0000876  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    23    3806    3807   22.00000   22.00000   23.00000    45    3892   44.50000   44.83333   45.50000
0000877  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    61    3844    3845   60.00000   60.00000   61.00000    45    3930   44.50000   44.83333   45.50000
0000878  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    61    3844    3845   60.00000   60.33333   61.00000    45    3930   44.50000   44.83333   45.50000
0000879  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    61    3844    3845   60.00000   60.66667   61.00000    45    3930   44.50000   44.83333   45.50000
0000880  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3805    3806   21.00000   21.00000   22.00000    45    3891   44.50000   45.16667   45.50000
0000881  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3805    3806   21.00000   21.33333   22.00000    45    3891   44.50000   45.16667   45.50000
0000882  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3805    3806   21.00000   21.66667   22.00000    45    3891   44.50000   45.16667   45.50000
0000883  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    23    3806    3807   22.00000   22.00000   23.00000    45    3892   44.50000   45.16667   45.50000
0000884  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    61    3844    3845   60.00000   60.00000   61.00000    45    3930   44.50000   45.16667   45.50000
0000885  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    61    3844    3845   60.00000   60.33333   61.00000    45    3930   44.50000   45.16667   45.50000
0000886  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    61    3844    3845   60.00000   60.66667   61.00000    45    3930   44.50000   45.16667   45.50000
0000887  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3891    3892   21.00000   21.00000   22.00000    46    3977   45.50000   45.50000   46.50000
0000888  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3891    3892   21.00000   21.33333   22.00000    46    3977   45.50000   45.50000   46.50000
0000889  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3891    3892   21.00000   21.66667   22.00000    46    3977   45.50000   45.50000   46.50000
0000890  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    23    3892    3893   22.00000   22.00000   23.00000    46    3978   45.50000   45.50000   46.50000
0000891  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    61    3930    3931   60.00000   60.00000   61.00000    46    4016   45.50000   45.50000   46.50000
0000892  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    61    3930    3931   60.00000   60.33333   61.00000    46    4016   45.50000   45.50000   46.50000
0000893  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    61    3930    3931   60.00000   60.66667   61.00000    46    4016   45.50000   45.50000   46.50000
0000894  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3891    3892   21.00000   21.00000   22.00000    46    3977   45.50000   45.83333   46.50000
0000895  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3891    3892   21.00000   21.33333   22.00000    46    3977   45.50000   45.83333   46.50000
0000896  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3891    3892   21.00000   21.66667   22.00000    46    3977   45.50000   45.83333   46.50000
0000897  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    23    3892    3893   22.00000   22.00000   23.00000    46    3978   45.50000   45.83333   46.50000
0000898  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    61    3930    3931   60.00000   60.00000   61.00000    46    4016   45.50000   45.83333   46.50000
0000899  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    61    3930    3931   60.00000   60.33333   61.00000    46    4016   45.50000   45.83333   46.50000
0000900  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    61    3930    3931   60.00000   60.66667   61.00000    46    4016   45.50000   45.83333   46.50000
0000901  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    3891    3892   21.00000   21.00000   22.00000    46    3977   45.50000   46.16667   46.50000
